tree	time	x	y	r_stem	h_stem	r_crown	r_root	xylem_resistance	root_surface_resistance	ag_resources	bg_resources	growth	psi_zero	salinity
Initial_000000001	266112000.0	5.0	5.0	0.013490223146066795	0.8380584455152829	0.2756835862658675	0.45362680159773505	28862913804034.234	29401918734037.223	0.005139123447286959	0.0049391573555975	1.9560036643335043e-05	-7846369.734686959	0.07999974634438489
Initial_000000001	269568000.0	5.0	5.0	0.01363379050286066	0.8442745073459857	0.2776350039446053	0.4568806634595512	28462977300565.14	28984097537460.207	0.005212226125439516	0.005008990442160125	1.9824328049662083e-05	-7846270.468305543	0.07999974734937311
Initial_000000001	273024000.0	5.0	5.0	0.013777919277717947	0.8504425025387864	0.2795905021859095	0.46014149227532514	28070497020072.707	28574249375564.297	0.005286000301317684	0.005079458339918003	2.009074139720131e-05	-7846171.593397207	0.07999974833791441
Initial_000000001	276480000.0	5.0	5.0	0.01392260723506752	0.8565632170352303	0.2815500108754159	0.4634091742775492	27685310002951.586	28172195092076.254	0.005360446560593964	0.00515056152349437	2.0359272029041714e-05	-7846073.1036275085	0.07999974931054658
Initial_000000001	279936000.0	5.0	5.0	0.01406785204217022	0.862637415550179	0.283513460011282	0.4666835958048598	27307257243307.43	27777760045760.535	0.005435565425246714	0.005222300407598839	2.062991502218857e-05	-7845974.992868031	0.07999975026778586
Initial_000000001	283392000.0	5.0	5.0	0.014213651272937196	0.8686658423817293	0.2854807797170909	0.46996464332566973	26936183585934.367	27390773985712.465	0.0055113573538269935	0.0052946753473067185	2.090266518973761e-05	-7845877.255188186	0.07999975121012795
Initial_000000001	286848000.0	5.0	5.0	0.014360002411599125	0.8746492221815185	0.2874519002545419	0.4732522034613352	26571937626098.508	27011070930400.75	0.005587822741745434	0.005367686638356538	2.117751708312751e-05	-7845779.884847405	0.0799997521380492
Initial_000000001	290304000.0	5.0	5.0	0.014506902856235097	0.8805882606877616	0.2894267520359217	0.47654616300885655	26214371612050.652	26638489050335.42	0.005664961921578655	0.005441334517465448	2.1454464994469038e-05	-7845682.876287708	0.07999975305200722
Initial_000000001	293760000.0	5.0	5.0	0.014654349922169364	0.8864836454231988	0.2914052656363522	0.47984640896311437	25863341350192.945	26272870554242.055	0.0057427751633947	0.005515619162661896	2.17335029589477e-05	-7845586.224126613	0.07999975395244205
Initial_000000001	297216000.0	5.0	5.0	0.014802340845243421	0.8923360463599871	0.29338737180581126	0.48315282853863967	25518706112826.41	25914061578627.55	0.005821262675097034	0.005590540693635231	2.201462475729804e-05	-7845489.923150378	0.07999975483977673
